,Unnamed: 0,province_zipCode,city_zipCode,province_confirmedCount,province_suspectedCount,province_curedCount,province_deadCount,city_confirmedCount,city_suspectedCount,city_curedCount,city_deadCount
43757,43757,420000,420500,13522,0,386,414,452,0,2,3
25342,25342,110000,110113,352,0,56,3,10,0,0,0
9722,9722,430000,430800,1010,0,612,4,5,0,5,0
12127,12127,330000,330600,1173,0,544,0,42,0,20,0
11709,11709,410000,411400,1262,0,555,19,91,0,46,3
52462,52462,500000,500112,147,0,1,0,6,0,0,0
17486,17486,610000,610900,236,0,64,0,24,0,5,0
45701,45701,410000,411700,493,0,5,2,46,0,0,0
32523,32523,410000,411400,981,0,111,4,76,0,5,0
2328,2328,370000,370900,756,0,352,6,35,0,22,2
15380,15380,500000,0,551,0,210,5,1,0,0,0
562,562,310000,310112,337,0,276,3,19,0,17,0
40332,40332,230000,230800,190,0,7,2,11,0,0,0
15531,15531,440000,440100,1322,0,485,4,339,0,131,0
51261,51261,610000,610900,63,0,0,0,10,0,0,0
20578,20578,110000,110109,372,0,80,3,3,0,0,0
7383,7383,440000,441400,1339,0,720,5,16,0,11,0
45020,45020,610000,610800,128,0,0,0,1,0,0,0
26626,26626,320000,321200,515,0,93,0,34,0,5,0
38418,38418,520000,522300,69,0,6,1,3,0,0,0
13690,13690,450000,451200,242,0,63,2,22,0,0,1
15155,15155,500000,500238,552,0,210,5,13,0,9,0
48896,48896,310000,310107,153,0,9,1,2,0,0,0
11846,11846,310000,-1,333,0,186,2,110,0,64,1
161,161,420000,421000,65596,0,23285,2641,1579,0,867,45
54627,54627,410000,410400,128,0,0,1,5,0,0,0
12064,12064,430000,430200,1008,0,542,4,78,0,37,0
28655,28655,330000,331100,1092,0,213,0,17,0,5,0
42817,42817,330000,330300,829,0,60,0,340,0,28,0
12457,12457,610000,0,240,0,89,0,1,0,0,0
56126,56126,500000,500237,57,0,0,0,3,0,0,0
55869,55869,110000,400000,36,0,2,0,5,0,0,0
27070,27070,440000,441900,1177,0,191,1,62,0,3,0
1065,1065,460000,460200,168,0,129,5,54,0,42,1
14622,14622,130000,130800,301,0,114,3,7,0,4,0
25359,25359,610000,0,225,0,36,0,1,0,0,0
44819,44819,310000,310109,203,0,10,1,5,0,0,0
52801,52801,410000,411500,206,0,1,2,32,0,0,0
38451,38451,530000,0,133,0,7,0,0,0,1,0
5935,5935,320000,320100,631,0,411,0,93,0,52,0
23479,23479,230000,231000,395,0,31,9,12,0,1,0
6604,6604,420000,429005,63454,0,13678,2250,189,0,67,8
17485,17485,610000,610700,236,0,64,0,25,0,1,0
24059,24059,420000,421000,33366,0,2686,1068,1110,0,80,21
46638,46638,370000,371400,225,0,5,0,19,0,1,0
48074,48074,370000,370200,206,0,2,0,21,0,1,0
24114,24114,230000,230400,378,0,31,8,5,0,1,0
43363,43363,350000,350400,194,0,1,0,11,0,0,0
13769,13769,340000,340800,982,0,298,6,83,0,34,0
50388,50388,370000,371300,178,0,2,0,20,0,0,0
50325,50325,330000,330500,537,0,9,0,6,0,0,0
19279,19279,440000,441900,1294,0,386,2,81,0,7,1
5083,5083,150000,150900,75,0,27,0,3,0,1,0
42888,42888,110000,110114,228,0,23,1,14,0,0,0
27406,27406,370000,370900,467,0,66,1,31,0,1,0
40786,40786,500000,500103,376,0,15,2,16,0,0,0
50238,50238,640000,640500,21,0,0,0,2,0,0,0
52013,52013,440000,400000,277,0,5,0,5,0,0,0
22654,22654,500000,-1,525,0,114,3,17,0,3,0
37065,37065,420000,420900,22112,0,817,618,2141,0,25,25
41494,41494,440000,441700,813,0,30,0,12,0,0,0
15313,15313,440000,441900,1322,0,486,4,89,0,15,1
12055,12055,150000,152200,75,0,9,0,1,0,0,0
19550,19550,500000,500107,537,0,152,5,20,0,3,1
28276,28276,440000,441400,1159,0,148,1,13,0,4,0
16192,16192,500000,500153,551,0,207,5,9,0,3,0
23703,23703,320000,320100,543,0,125,0,87,0,24,0
9997,9997,310000,310117,333,0,200,2,14,0,7,0
35924,35924,440000,440500,1034,0,75,1,22,0,3,0
32008,32008,650000,0,45,0,0,0,1,0,0,0
52488,52488,150000,150700,16,0,0,0,2,0,0,0
54097,54097,210000,210800,24,0,0,0,1,0,0,0
11266,11266,430000,431300,1008,0,555,4,76,0,47,0
38790,38790,370000,371000,343,0,21,0,29,0,5,0
17274,17274,340000,341200,962,0,242,6,152,0,32,0
24402,24402,420000,429004,33366,0,2654,1068,460,0,43,13
31225,31225,310000,310107,293,0,44,1,8,0,0,0
20595,20595,530000,530500,162,0,31,0,9,0,0,0
47695,47695,650000,-1,18,0,0,0,1,0,0,0
15508,15508,510000,510100,495,0,140,3,140,0,53,1
47353,47353,440000,440600,535,0,13,0,39,0,1,0
23226,23226,120000,120113,112,0,11,2,5,0,0,0
18161,18161,320000,321300,604,0,180,0,12,0,6,0
41775,41775,320000,320900,308,0,12,0,15,0,0,0
4337,4337,370000,370100,755,0,325,4,47,0,24,0
54596,54596,340000,341500,70,0,0,0,3,0,0,0
31571,31571,110000,110108,326,0,29,2,52,0,0,0
49780,49780,410000,400000,352,0,3,2,4,0,0,0
51038,51038,310000,400000,112,0,5,1,1,0,0,0
4213,4213,320000,320500,631,0,427,0,87,0,50,0
44115,44115,530000,532800,114,0,5,0,13,0,1,0
7972,7972,410000,411700,1267,0,730,19,139,0,99,0
35411,35411,430000,430800,772,0,112,0,5,0,2,0
3954,3954,440000,440800,1345,0,774,6,22,0,14,0
35417,35417,420000,420600,22112,0,854,618,838,0,29,3
27329,27329,370000,371300,486,0,71,1,44,0,9,0
10622,10622,530000,0,172,0,60,1,8,0,3,0
12254,12254,410000,410400,1262,0,552,19,58,0,27,1
10079,10079,340000,340800,987,0,439,6,83,0,53,0
33877,33877,330000,330400,1048,0,128,0,37,0,1,0
8584,8584,230000,230800,479,0,147,12,15,0,14,0
20099,20099,230000,230600,418,0,46,11,18,0,1,1
31376,31376,340000,340500,779,0,66,1,31,0,2,0
625,625,330000,331000,1205,0,881,1,146,0,101,0
25844,25844,120000,120116,106,0,10,2,3,0,0,0
4889,4889,500000,500120,573,0,328,6,9,0,7,0
18587,18587,620000,621200,90,0,43,2,4,0,3,0
43457,43457,440000,440700,797,0,21,0,6,0,0,0
28830,28830,410000,411600,1073,0,169,6,65,0,11,0
47228,47228,210000,210800,64,0,1,0,1,0,0,0
22414,22414,650000,0,63,0,6,1,1,0,0,0
46317,46317,310000,310109,182,0,10,1,5,0,0,0
54667,54667,410000,411700,128,0,0,1,7,0,0,0
39078,39078,420000,420700,19665,0,651,549,423,0,8,18
54634,54634,410000,410100,128,0,0,1,29,0,0,0
3664,3664,420000,420800,64287,0,16748,2495,920,0,389,37
26799,26799,330000,330500,1117,0,254,0,10,0,3,0
55056,55056,210000,211200,21,0,0,0,2,0,0,0
31096,31096,430000,430600,838,0,170,1,115,0,10,1
57648,57648,500000,500102,9,0,0,0,1,0,0,0
22354,22354,130000,130300,265,0,68,3,9,0,2,0
20967,20967,320000,320200,593,0,141,0,51,0,9,0
6830,6830,230000,231100,479,0,199,12,14,0,6,0
31045,31045,500000,500120,446,0,48,2,8,0,0,0
37708,37708,420000,429004,22112,0,817,618,307,0,22,5
6240,6240,420000,420100,63454,0,13688,2250,45660,0,7292,1774
11330,11330,440000,441600,1331,0,598,5,4,0,1,0
18380,18380,510000,511500,470,0,119,1,11,0,6,0
23599,23599,420000,420600,33366,0,2686,1068,1088,0,60,12
5542,5542,120000,120104,135,0,75,3,6,0,2,0
30543,30543,460000,469006,130,0,15,3,12,0,0,0
21997,21997,440000,441900,1241,0,308,2,70,0,7,0
15608,15608,510000,511800,495,0,137,3,7,0,2,0
45447,45447,510000,513200,231,0,11,1,1,0,0,0
35175,35175,500000,500154,415,0,31,2,18,0,2,0
15693,15693,520000,522700,146,0,54,1,17,0,6,0
18549,18549,340000,340800,950,0,216,6,82,0,33,0
54990,54990,350000,350400,35,0,0,0,4,0,0,0
44543,44543,440000,441500,725,0,15,0,5,0,0,0
17147,17147,410000,411100,1231,0,415,13,34,0,12,0
3796,3796,420000,429005,64287,0,16743,2495,194,0,82,8
53162,53162,110000,400000,91,0,2,1,2,0,0,0
13609,13609,510000,511900,508,0,165,3,24,0,3,0
40896,40896,610000,610300,165,0,6,0,10,0,0,0
18128,18128,340000,340600,950,0,217,6,26,0,6,0
34319,34319,510000,510400,363,0,51,1,12,0,1,0
19950,19950,120000,120106,120,0,31,3,2,0,1,0
6823,6823,230000,230100,479,0,199,12,197,0,75,3
4497,4497,230000,232700,480,0,222,12,2,0,2,0
53792,53792,110000,-1,80,0,2,1,11,0,0,0
27645,27645,500000,500236,486,0,66,2,14,0,1,0
13282,13282,410000,410400,1257,0,520,19,58,0,27,1
13361,13361,440000,441700,1328,0,541,4,13,0,9,0
33574,33574,340000,340600,733,0,59,0,22,0,1,0
22004,22004,440000,441700,1241,0,308,2,13,0,5,0
16696,16696,530000,530500,171,0,42,0,9,0,2,0
17397,17397,510000,511300,481,0,129,3,35,0,9,0
233,233,320000,320600,631,0,496,0,40,0,37,0
12206,12206,340000,340600,986,0,361,6,27,0,13,0
41814,41814,410000,411500,764,0,41,2,138,0,6,0
15039,15039,530000,530500,171,0,47,0,9,0,2,0
38145,38145,610000,610800,173,0,8,0,2,0,0,0
8575,8575,230000,230300,479,0,147,12,46,0,3,0
10883,10883,410000,410900,1262,0,572,19,17,0,7,0
44435,44435,110000,110115,212,0,9,1,28,0,2,0
19623,19623,450000,451100,226,0,36,2,4,0,0,0
56642,56642,360000,361000,18,0,0,0,4,0,0,0
2534,2534,610000,610500,245,0,184,1,15,0,8,0
7653,7653,500000,500233,572,0,316,6,20,0,18,0
34223,34223,410000,411600,981,0,99,4,62,0,10,0
20584,20584,350000,350200,281,0,62,0,34,0,4,0
17844,17844,620000,621000,90,0,49,2,3,0,2,0
28447,28447,500000,500104,468,0,61,2,7,0,1,0
47322,47322,410000,410200,422,0,3,2,8,0,0,0
41531,41531,440000,441300,813,0,30,0,31,0,1,0
52168,52168,310000,400000,96,0,5,1,5,0,0,0
4360,4360,230000,230100,480,0,224,12,198,0,77,3
27906,27906,610000,610581,213,0,30,0,1,0,0,0
19683,19683,230000,231200,419,0,47,11,45,0,7,4
3176,3176,410000,410200,1271,0,989,19,26,0,16,0
18936,18936,530000,0,168,0,40,0,13,0,6,0
22876,22876,130000,130100,265,0,60,3,27,0,4,0
30252,30252,420000,420200,27100,23638,1463,780,760,0,61,2
15765,15765,420000,420900,58182,0,6642,1696,3279,0,449,70
14804,14804,510000,512000,495,0,151,3,3,0,2,0
50346,50346,230000,231200,59,0,0,2,12,0,0,2
31907,31907,410000,410200,1033,0,131,6,24,0,1,0
23856,23856,130000,130800,251,0,54,2,7,0,1,0
43201,43201,340000,341800,480,0,20,0,4,0,1,0
1839,1839,440000,440100,1347,0,842,7,346,0,222,1
15304,15304,330000,330400,1171,0,486,0,43,0,11,0
9981,9981,320000,320500,631,0,336,0,87,0,38,0
25907,25907,420000,420900,31728,0,2310,974,2642,0,140,41
48596,48596,420000,400000,7153,0,166,249,87,0,0,0
42275,42275,420000,421200,16678,0,520,479,384,0,2,0
19350,19350,460000,469005,162,0,38,4,3,0,1,0
5749,5749,420000,429006,64084,0,15303,2346,494,0,232,13
18806,18806,440000,440600,1294,0,393,2,84,0,22,0
51171,51171,410000,411200,278,0,2,2,5,0,0,0
47376,47376,120000,120115,38,0,0,0,3,0,0,0
7357,7357,310000,310118,334,0,211,3,5,0,5,0
22519,22519,430000,431300,968,0,330,2,72,0,22,0
48056,48056,630000,0,9,0,0,0,9,0,0,0
8114,8114,330000,330900,1203,0,679,1,10,0,5,0
24532,24532,610000,610300,225,0,40,0,13,0,5,0
50231,50231,150000,150400,19,0,0,0,2,0,0,0
6597,6597,420000,420200,63454,0,13678,2250,997,0,433,28
4131,4131,210000,210100,121,0,74,1,28,0,22,0
20844,20844,310000,310114,318,0,90,1,9,0,1,0
8466,8466,340000,340200,988,0,514,6,33,0,21,0
9409,9409,340000,340100,987,0,474,6,173,0,83,1
44024,44024,410000,411500,566,0,14,2,99,0,6,0
18232,18232,210000,210700,119,0,31,1,12,0,6,0
3026,3026,420000,429004,64786,0,18877,2563,575,0,316,19
21821,21821,310000,310106,315,0,62,1,16,0,3,0
34331,34331,440000,440300,1075,0,98,1,351,0,31,0
13994,13994,360000,360600,933,0,310,1,18,0,3,0
9638,9638,520000,522700,146,0,72,2,17,0,7,0
37845,37845,500000,500152,400,0,24,2,10,0,0,0
45929,45929,430000,431000,463,0,9,0,18,0,1,0
23010,23010,510000,510700,451,0,96,1,22,0,4,0
30054,30054,370000,370800,444,0,61,1,39,0,8,0
56625,56625,420000,420900,729,0,32,39,22,0,0,0
24473,24473,320000,320100,543,0,123,0,87,0,22,0
49542,49542,500000,500237,206,0,1,0,6,0,1,0
48854,48854,420000,420100,7153,0,119,249,3215,0,103,192
19121,19121,130000,130500,291,0,87,3,22,0,8,1
17339,17339,370000,371100,537,0,164,2,16,0,3,0
53472,53472,500000,500110,132,0,0,0,2,0,0,0
916,916,150000,152200,75,0,38,0,1,0,0,0
37032,37032,420000,421100,22112,0,817,618,1897,0,68,32
34714,34714,620000,622900,71,0,9,1,3,0,2,0
52856,52856,450000,450500,58,0,2,0,13,0,0,0
39810,39810,120000,120115,69,0,2,1,15,0,0,1
13151,13151,510000,511400,508,0,167,3,8,0,2,0
45202,45202,320000,320300,271,0,7,0,36,0,0,0
11876,11876,440000,441400,1331,0,578,5,16,0,10,0
4303,4303,510000,511100,527,0,263,3,3,0,2,0
57047,57047,640000,640500,2,0,0,0,1,0,0,0
23355,23355,340000,341100,910,0,128,5,13,0,4,0
45413,45413,210000,211200,70,0,1,0,2,0,0,0
17104,17104,410000,410200,1231,0,421,13,26,0,7,0
18205,18205,110000,110119,375,0,98,4,1,0,0,0
30440,30440,350000,350300,250,0,35,0,47,0,1,0
8799,8799,520000,522600,146,0,76,2,10,0,5,0
37468,37468,510000,510400,344,0,27,1,11,0,0,0
57183,57183,430000,431000,24,0,0,0,1,0,0,0
14198,14198,310000,-1,333,0,161,1,110,0,59,1
35774,35774,500000,500116,415,0,25,2,4,0,0,0
4328,4328,350000,350700,293,0,174,1,20,0,10,0
53258,53258,350000,350100,73,0,0,0,18,0,0,0
43839,43839,410000,410900,566,0,16,2,3,0,0,0
14102,14102,510000,512000,508,0,163,3,3,0,2,0
49109,49109,330000,330600,537,0,11,0,23,0,0,0
42377,42377,210000,210800,81,0,2,0,1,0,0,0
44222,44222,410000,410300,566,0,14,2,7,0,0,0
5696,5696,130000,130100,311,0,206,6,29,0,19,0
6207,6207,420000,420600,63454,0,13690,2250,1173,0,402,26
53860,53860,530000,530100,26,0,0,0,7,0,0,0
37876,37876,500000,500117,400,0,24,2,15,0,0,0
13793,13793,430000,433100,1007,0,502,4,8,0,6,0
5754,5754,440000,440100,1342,0,742,6,345,0,196,0
11663,11663,220000,220500,90,0,37,1,3,0,1,0
39294,39294,370000,370700,343,0,21,0,21,0,0,0
23783,23783,510000,513400,436,0,92,1,10,0,1,0
450,450,430000,430800,1017,0,802,4,5,0,5,0
40119,40119,410000,411300,764,0,41,2,107,2,2,2
34983,34983,410000,411600,914,0,85,3,60,0,10,0
49042,49042,500000,500114,238,0,1,0,2,0,0,0
15142,15142,500000,500233,552,0,210,5,20,0,10,0
8016,8016,410000,410800,1267,0,724,19,32,0,12,1
51666,51666,420000,420700,4586,0,90,162,123,0,0,2
6304,6304,220000,220100,91,0,52,1,45,0,26,0
56585,56585,420000,422800,729,0,32,39,11,0,0,0
26805,26805,320000,320200,515,0,91,0,45,0,4,0
13652,13652,310000,310101,333,0,177,1,6,0,2,0
24121,24121,530000,0,154,0,26,0,13,0,3,0
32842,32842,500000,500115,428,0,39,2,12,0,2,0
23254,23254,640000,0,64,0,24,0,1,0,1,0
13102,13102,370000,370700,543,0,213,3,44,0,17,0
31258,31258,310000,310118,292,0,44,1,5,0,2,0
35496,35496,410000,411100,914,0,76,3,26,0,3,0
56046,56046,460000,460100,17,0,0,0,3,0,0,0
1280,1280,440000,445200,1347,0,847,7,8,0,5,0
31905,31905,410000,411100,1033,0,131,6,30,0,4,0
18323,18323,410000,411400,1212,0,382,13,90,0,25,2
12628,12628,450000,450800,242,0,69,2,8,0,3,0
27975,27975,120000,120102,94,0,8,1,10,0,1,0
32305,32305,420000,420300,24953,0,1439,699,438,0,40,0
23071,23071,120000,120111,113,0,11,3,4,0,2,0
26838,26838,310000,310107,303,0,52,1,8,0,0,0
25311,25311,130000,130100,251,0,49,2,27,0,3,0
2227,2227,360000,360900,934,0,683,1,106,0,84,0
48360,48360,350000,350700,144,0,0,0,8,0,0,0
10263,10263,510000,511500,520,0,202,3,12,0,7,0
43815,43815,340000,340700,408,0,14,0,18,0,1,0
12004,12004,450000,451100,244,0,79,2,4,0,0,0
34890,34890,530000,532800,138,0,12,0,15,0,2,0
26393,26393,530000,0,153,0,19,0,5,0,0,0
29998,29998,210000,210800,106,0,11,0,1,0,0,0
25790,25790,500000,500106,505,0,79,3,8,0,0,0
22908,22908,310000,310118,315,0,57,1,5,0,2,0
37240,37240,230000,230800,277,0,8,3,13,0,1,0
32773,32773,510000,512000,363,0,59,1,2,0,0,0
42277,42277,420000,420300,16678,0,520,479,318,0,9,0
34893,34893,530000,530300,138,0,12,0,11,0,1,0
17065,17065,350000,350900,287,0,79,0,25,0,6,0
43812,43812,340000,340500,408,0,14,0,28,0,1,0
40008,40008,140000,140200,81,0,4,0,9,0,0,0
46115,46115,110000,110101,183,0,9,1,3,0,0,0
8440,8440,130000,130300,308,0,172,5,10,0,6,0
15140,15140,500000,500107,552,0,210,5,20,0,8,1
1163,1163,450000,450600,252,0,144,2,19,0,8,0
51365,51365,440000,440900,311,0,6,0,3,0,0,0
43561,43561,520000,522300,56,0,2,0,2,0,0,0
48850,48850,420000,400000,7153,0,119,249,87,0,0,0
53366,53366,370000,371300,87,0,0,0,8,0,0,0
50143,50143,440000,441900,393,0,9,0,16,0,0,0
55660,55660,510000,510600,28,0,0,0,1,0,0,0
35093,35093,410000,410100,914,0,80,3,112,0,25,0
40190,40190,340000,341800,530,0,23,0,4,0,1,0
4782,4782,410000,410700,1271,0,868,19,57,0,46,3
26329,26329,430000,430200,912,0,239,1,68,0,11,0
13551,13551,420000,420500,59989,0,7888,1789,904,0,186,24
18091,18091,410000,411700,1212,0,388,13,138,0,59,0
27220,27220,510000,511500,417,0,84,1,9,0,3,0
38970,38970,120000,120105,78,0,2,1,10,0,0,0
32738,32738,510000,510700,363,0,59,1,20,0,3,0
56789,56789,450000,451200,13,0,0,0,1,0,0,0
43704,43704,500000,500107,337,0,9,2,15,0,0,1
47557,47557,440000,440400,535,0,12,0,38,0,1,0
40467,40467,460000,469027,91,0,5,1,1,0,0,0
14637,14637,420000,422800,58182,0,6647,1696,249,0,81,4
51510,51510,320000,320100,129,0,1,0,19,0,0,0
26019,26019,410000,410100,1105,0,216,7,132,0,42,0
31509,31509,370000,370100,435,0,50,1,42,0,3,0
45226,45226,510000,513400,254,0,12,1,6,0,0,0
55598,55598,110000,400000,42,0,2,0,5,0,0,0
11049,11049,440000,441300,1331,0,606,5,62,0,38,0
34733,34733,450000,450300,183,0,17,0,29,0,5,0
54463,54463,230000,230100,21,0,0,1,8,0,0,0
46086,46086,500000,500104,275,0,3,1,6,0,0,0
38733,38733,320000,320700,373,0,34,0,22,0,2,0
27112,27112,530000,530800,149,0,19,0,4,0,0,0
3917,3917,370000,370700,755,0,332,5,44,0,22,0
2263,2263,510000,511400,529,0,289,3,8,0,6,0
15995,15995,610000,610300,240,0,74,0,13,0,8,0
5388,5388,440000,441600,1342,0,755,6,4,0,1,0
34846,34846,140000,140400,104,0,15,0,5,0,0,0
36920,36920,460000,469021,111,0,8,2,3,0,0,0
3092,3092,450000,450400,252,0,131,2,5,0,5,0
24573,24573,520000,522300,133,0,18,1,4,0,1,0
53292,53292,610000,610200,46,0,0,0,5,0,0,0
1777,1777,230000,232700,480,0,248,12,2,0,2,0
57668,57668,410000,410300,5,0,0,0,1,0,0,0
50811,50811,440000,440300,354,0,8,0,98,0,4,0
41002,41002,310000,310115,243,0,15,1,46,0,0,0
27242,27242,620000,621100,86,0,21,2,8,0,2,0
36547,36547,330000,330500,1006,0,99,0,9,0,1,0
1130,1130,410000,411100,1271,0,1033,19,35,0,25,0
15536,15536,440000,442000,1322,0,485,4,66,0,39,0
39388,39388,320000,321100,373,0,27,0,8,0,0,0
3701,3701,440000,441700,1345,0,786,6,14,0,10,0
10541,10541,370000,371600,546,0,238,4,15,0,11,0
51477,51477,340000,340100,200,0,2,0,39,0,1,0
57042,57042,420000,420800,549,0,31,24,8,0,0,0
51455,51455,410000,411400,278,0,0,1,18,0,0,0
16841,16841,340000,340400,962,0,255,6,24,0,8,0
929,929,650000,650100,76,0,33,2,23,0,13,0
1889,1889,440000,441900,1347,0,841,7,97,0,40,1
39334,39334,610000,610200,173,0,6,0,7,0,0,0
16210,16210,140000,140700,129,0,50,0,36,0,13,0
40752,40752,500000,500112,376,0,15,2,12,0,0,0
55436,55436,620000,620100,7,0,0,0,4,0,0,0
44949,44949,210000,210800,73,0,1,0,1,0,0,0
16378,16378,410000,410500,1231,0,433,13,51,0,20,0
7488,7488,520000,520100,146,0,90,2,36,0,18,1
19120,19120,130000,130600,291,0,87,3,32,0,17,0
7396,7396,340000,341500,989,0,567,6,69,0,39,0
36554,36554,340000,340800,665,0,47,0,66,0,6,0
11045,11045,440000,441900,1331,0,606,5,91,0,24,1
31794,31794,460000,0,128,0,15,2,3,0,0,0
12377,12377,140000,140700,131,0,61,0,36,0,15,0
54725,54725,420000,429006,1423,0,44,76,13,0,0,0
47307,47307,460000,469030,62,0,1,1,1,0,0,0
35466,35466,350000,350300,224,0,16,0,44,0,1,0
57102,57102,330000,330400,43,0,1,0,3,0,0,0
640,640,360000,360700,934,0,754,1,76,0,61,1
19997,19997,440000,441300,1261,0,343,2,56,0,14,0
52843,52843,370000,370100,121,0,0,0,11,0,0,0
41437,41437,460000,469007,80,0,5,1,2,0,0,0
55725,55725,420000,420300,761,0,32,40,5,0,0,0
21492,21492,110000,-1,366,0,69,3,26,0,2,0
42260,42260,500000,500114,366,0,9,2,2,0,0,0
45688,45688,620000,620100,40,0,1,0,23,0,0,0
50930,50930,500000,500229,182,0,1,0,1,0,0,0
55996,55996,150000,400000,2,0,0,0,1,0,0,0
2704,2704,520000,522700,146,0,104,2,17,0,13,0
44708,44708,420000,421200,11177,0,295,350,296,0,1,0
55037,55037,450000,450200,36,0,0,0,5,0,0,0
8044,8044,610000,610100,245,0,130,1,120,0,57,1
21319,21319,500000,500153,529,0,128,4,8,0,0,0
15274,15274,520000,520500,146,0,56,1,23,0,8,0
39533,39533,410000,411000,851,0,54,2,26,0,0,0
36138,36138,230000,230800,277,0,12,3,13,0,1,0
31495,31495,370000,371300,435,0,51,1,40,0,4,0
16937,16937,500000,500117,547,0,184,5,23,0,6,0
14348,14348,620000,622900,91,0,58,2,3,0,3,0
7967,7967,410000,0,1267,0,733,19,0,0,35,6
26882,26882,510000,512000,417,0,82,1,3,0,1,0
30953,30953,330000,330600,1075,0,186,0,38,0,8,0
20353,20353,410000,411500,1184,0,343,11,243,0,60,0
19837,19837,440000,440900,1261,0,348,2,13,0,3,0
45455,45455,460000,469023,64,0,3,1,2,0,0,1
5252,5252,410000,410100,1271,0,868,19,157,0,98,0
19401,19401,320000,321100,604,0,160,0,12,0,2,0
22062,22062,230000,231100,395,0,33,9,10,0,0,0
13320,13320,500000,500111,553,0,235,5,14,0,5,0
54337,54337,500000,500104,110,0,0,0,6,0,0,0
33460,33460,500000,500113,428,0,32,2,3,0,0,0
52109,52109,350000,350200,84,0,0,0,6,0,0,0
26682,26682,220000,220100,81,0,18,1,40,0,11,0
16710,16710,610000,611000,236,0,70,0,7,0,2,0
55873,55873,110000,400000,36,0,2,0,2,0,0,0
24441,24441,410000,410600,1135,0,241,8,19,0,4,0
48696,48696,340000,341700,237,0,3,0,4,0,0,0
35521,35521,150000,150400,50,0,5,0,4,0,1,0
10160,10160,320000,320600,631,0,331,0,40,0,23,0
40425,40425,130000,131100,135,0,6,1,5,0,0,0
10943,10943,120000,120105,128,0,54,3,12,0,8,0
25224,25224,410000,411200,1135,0,233,8,7,0,3,0
55340,55340,440000,440600,98,0,2,0,11,0,0,0
50537,50537,310000,400000,128,0,5,1,5,0,0,0
23350,23350,340000,340200,910,0,128,5,31,0,4,0
37220,37220,440000,440900,1018,0,69,0,6,0,0,0
42184,42184,500000,500112,366,0,9,2,12,0,0,0
47126,47126,420000,421000,9074,0,215,294,333,0,2,4
11885,11885,340000,340100,986,0,389,6,173,0,75,1
36003,36003,640000,640400,43,0,3,0,2,0,2,0
6158,6158,410000,419001,1270,0,830,19,5,0,3,0
37141,37141,460000,469007,111,0,8,2,3,0,0,0
48193,48193,310000,400000,169,0,10,1,0,0,4,0
53742,53742,360000,360900,72,0,1,0,10,0,0,0
4705,4705,420000,421100,64084,0,15327,2346,2904,0,1540,98
4075,4075,310000,0,335,0,255,3,0,0,0,2
21042,21042,440000,440300,1261,0,332,2,400,0,94,0
22098,22098,500000,500117,525,0,114,3,21,0,4,0
43968,43968,330000,330300,724,0,40,0,291,0,17,0
27816,27816,360000,360400,771,0,105,1,101,0,7,0
8248,8248,320000,321300,631,0,368,0,13,0,8,0
57261,57261,510000,510900,15,0,0,0,1,0,0,0
22914,22914,340000,341600,910,0,149,5,100,0,16,0
21736,21736,500000,500107,525,0,116,3,20,0,3,1
11792,11792,310000,310151,333,0,186,2,4,0,1,0
53462,53462,500000,500231,132,0,0,0,5,0,0,0
2953,2953,340000,341200,989,0,708,6,155,0,109,0
44831,44831,310000,310112,203,0,10,1,9,0,0,0
18335,18335,410000,419001,1212,0,382,13,4,0,0,0
47666,47666,230000,230200,80,0,2,2,3,0,0,0
15012,15012,450000,450200,238,0,53,2,24,0,8,0
51523,51523,310000,400000,101,0,5,1,13,0,0,0
16576,16576,360000,361000,925,0,240,1,72,0,21,0
56432,56432,440000,441300,78,0,2,0,5,0,0,0
44910,44910,120000,120105,56,0,1,0,9,0,0,0
5893,5893,430000,430500,1016,0,704,4,102,0,86,1
49581,49581,500000,500116,206,0,1,0,3,0,0,0
9057,9057,410000,411500,1265,0,636,19,269,0,94,2
33929,33929,310000,310104,281,0,41,1,16,0,0,0
46505,46505,350000,350500,159,0,0,0,29,0,0,0
3934,3934,310000,310114,335,0,261,3,9,0,6,0
16447,16447,450000,451100,237,0,49,2,4,0,0,0
14007,14007,430000,431100,1007,0,501,4,43,0,30,0
35704,35704,530000,530300,136,0,13,0,10,0,1,0
51064,51064,440000,442000,311,0,7,0,16,0,0,0
23841,23841,350000,350900,272,0,53,0,24,0,5,0
43011,43011,230000,231000,155,0,4,2,8,0,0,0
5369,5369,330000,331100,1205,0,759,1,17,0,14,0
4215,4215,320000,320700,631,0,427,0,48,0,24,0
16718,16718,420000,420900,56249,0,5633,1596,3201,0,353,65
14826,14826,370000,371000,541,0,191,2,38,0,9,0
